time	diversity	m_div	M_div
501.659841787	2.79	2	6
501.759860376	2.76	2	5
501.859878965	2.86	2	5
501.959897554	3.01	2	5
502.059916143	3.13	2	5
502.159934732	3.2	2	5
502.25995332	3.22	2	5
502.359971909	3.24	3	5
502.459990498	3.28	3	6
502.560009087	3.32	3	6
502.660027676	3.35	3	6
502.760046265	3.43	3	6
502.860064854	3.55	3	6
502.960083442	3.66	3	6
503.060102031	3.76	3	7
503.16012062	3.94	3	7
503.260139209	4.24	3	7
503.360157798	4.68	3	8
503.460176387	5.25	3	8
503.560194975	5.99	3	8
503.660213564	6.51	5	8
503.760232153	6.69	5	8
503.860250742	6.75	5	8
503.960269331	6.83	5	8
504.06028792	6.86	5	8
504.160306508	6.93	5	8
504.260325097	6.93	5	8
504.360343686	6.93	6	8
504.460362275	6.88	6	8
504.560380864	6.83	6	8
504.660399453	6.82	6	8
504.760418041	6.8	6	8
504.86043663	6.78	6	9
504.960455219	6.77	6	9
505.060473808	6.74	6	9
505.160492397	6.71	6	9
505.260510986	6.68	6	9
505.360529574	6.66	6	9
505.460548163	6.63	6	8
505.560566752	6.64	6	8
505.660585341	6.63	6	8
505.76060393	6.7	6	8
505.860622519	6.82	6	8
505.960641108	6.98	6	8
506.060659696	7.12	6	9
506.160678285	7.28	6	9
506.260696874	7.37	7	9
506.360715463	7.39	7	9
506.460734052	7.41	7	9
506.560752641	7.46	7	10
506.660771229	7.48	7	10
506.760789818	7.52	6	10
506.860808407	7.63	6	10
506.960826996	7.78	6	10
507.060845585	8.02	6	11
507.160864174	8.29	6	11
507.260882762	8.59	7	11
507.360901351	8.85	7	11
507.46091994	8.99	8	11
507.560938529	9.09	8	11
507.660957118	9.1	8	11
507.760975707	9.1	8	11
507.860994295	9.07	8	11
507.961012884	9.06	8	11
508.061031473	9.05	8	11
508.161050062	9.04	8	11
508.261068651	9.02	8	11
508.36108724	8.93	7	11
508.461105828	8.83	7	11
508.561124417	8.69	7	11
508.661143006	8.62	7	11
508.761161595	8.52	7	11
508.861180184	8.43	7	10
508.961198773	8.33	7	10
509.061217362	8.26	7	11
509.16123595	8.18	7	11
509.261254539	8.2	7	11
509.361273128	8.31	7	11
509.461291717	8.32	7	11
509.561310306	8.61	7	11
509.661328895	8.78	7	12
509.761347483	8.79	8	12
509.861366072	8.77	8	12
509.961384661	8.68	7	12
510.06140325	8.61	7	12
510.161421839	8.61	7	12
510.261440428	8.6	7	12
510.361459016	8.6	7	12
510.461477605	8.52	7	13
510.561496194	8.52	7	14
510.661514783	8.54	7	13
510.761533372	8.63	7	13
510.861551961	8.73	7	13
510.961570549	9.05	7	14
511.061589138	9.4	7	14
511.161607727	9.81	8	14
511.261626316	10.07	8	14
511.361644905	10.15	8	14
511.461663494	10.26	9	14
511.561682082	10.37	8	14
511.661700671	10.49	9	14
511.76171926	10.47	9	14
511.861737849	10.41	9	14
511.961756438	10.28	9	14
512.061775027	10.08	9	13
512.161793616	9.93	9	13
512.261812204	9.78	9	13
512.361830793	9.69	9	13
512.461849382	9.62	9	13
512.561867971	9.58	9	13
512.66188656	9.55	9	13
512.761905149	9.48	8	13
512.861923737	9.47	8	13
512.961942326	9.39	8	13
513.061960915	9.19	6	13
513.161979504	8.95	6	13
513.261998093	8.6	6	13
513.362016682	8.14	5	13
513.46203527	7.53	5	13
513.562053859	7.03	4	13
513.662072448	6.72	4	13
513.762091037	6.23	3	13
513.862109626	5.92	3	12
513.962128215	5.7	3	11
514.062146803	5.41	2	10
514.162165392	5.18	2	10
514.262183981	4.88	2	10
514.36220257	4.63	2	9
514.462221159	4.42	3	9
514.562239748	4.24	3	9
514.662258336	4.07	3	9
514.762276925	3.95	3	8
514.862295514	3.79	3	8
514.962314103	3.69	3	7
515.062332692	3.66	3	7
515.162351281	3.59	3	7
515.262369869	3.52	3	7
515.362388458	3.33	2	7
515.462407047	3.1	2	7
515.562425636	2.96	2	7
515.662444225	2.79	1	7
515.762462814	2.63	1	7
515.862481403	2.4	1	7
515.962499991	2.16	1	7
516.06251858	1.98	1	7
516.162537169	1.81	0	6
516.262555758	1.64	0	6
516.362574347	1.48	0	6
516.462592936	1.26	0	6
516.562611524	1.11	0	6
516.662630113	1.0	0	6
516.762648702	0.91	0	6
516.862667291	0.85	0	6
516.96268588	0.78	0	6
517.062704469	0.74	0	6
517.162723057	0.69	0	6
517.262741646	0.61	0	5
517.362760235	0.55	0	5
517.462778824	0.5	0	5
517.562797413	0.47	0	5
517.662816002	0.46	0	5
517.76283459	0.43	0	4
517.862853179	0.4	0	4
517.962871768	0.38	0	4
518.062890357	0.36	0	4
518.162908946	0.35	0	4
518.262927535	0.35	0	4
518.362946123	0.34	0	3
518.462964712	0.33	0	3
518.562983301	0.32	0	3
518.66300189	0.31	0	3
518.763020479	0.29	0	2
518.863039068	0.28	0	2
518.963057657	0.28	0	2
519.063076245	0.28	0	2
519.163094834	0.28	0	2
519.263113423	0.28	0	2
519.363132012	0.28	0	2
519.463150601	0.27	0	2
519.56316919	0.27	0	2
519.663187778	0.26	0	2
519.763206367	0.26	0	2
519.863224956	0.26	0	2
519.963243545	0.26	0	2
520.063262134	0.26	0	2
520.163280723	0.26	0	2
520.263299311	0.26	0	2
520.3633179	0.26	0	2
520.463336489	0.26	0	2
520.563355078	0.26	0	2
520.663373667	0.26	0	2
520.763392256	0.26	0	2
520.863410844	0.25	0	2
520.963429433	0.25	0	2
521.063448022	0.23	0	1
521.163466611	0.23	0	1
521.2634852	0.23	0	1
521.363503789	0.22	0	1
521.463522377	0.22	0	1
521.563540966	0.22	0	1
521.663559555	0.22	0	1
521.763578144	0.21	0	1
521.863596733	0.21	0	1
521.963615322	0.21	0	1
522.063633911	0.21	0	1
522.163652499	0.21	0	1
522.263671088	0.21	0	1
522.363689677	0.21	0	1
522.463708266	0.2	0	1
522.563726855	0.2	0	1
522.663745444	0.2	0	1
522.763764032	0.2	0	1
522.863782621	0.2	0	1
522.96380121	0.2	0	1
523.063819799	0.2	0	1
523.163838388	0.2	0	1
523.263856977	0.19	0	1
523.363875565	0.19	0	1
523.463894154	0.19	0	1
523.563912743	0.19	0	1
523.663931332	0.19	0	1
523.763949921	0.19	0	1
523.86396851	0.19	0	1
523.963987098	0.19	0	1
524.064005687	0.19	0	1
524.164024276	0.19	0	1
524.264042865	0.19	0	1
524.364061454	0.19	0	1
524.464080043	0.19	0	1
524.564098631	0.19	0	1
524.66411722	0.19	0	1
524.764135809	0.19	0	1
524.864154398	0.19	0	1
524.964172987	0.19	0	1
525.064191576	0.19	0	1
525.164210165	0.19	0	1
525.264228753	0.19	0	1
525.364247342	0.19	0	1
525.464265931	0.19	0	1
525.56428452	0.18	0	1
525.664303109	0.18	0	1
525.764321698	0.18	0	1
525.864340286	0.18	0	1
525.964358875	0.18	0	1
526.064377464	0.18	0	1
526.164396053	0.17	0	1
526.264414642	0.17	0	1
526.364433231	0.17	0	1
526.464451819	0.17	0	1
526.564470408	0.17	0	1
526.664488997	0.17	0	1
526.764507586	0.17	0	1
526.864526175	0.17	0	1
526.964544764	0.17	0	1
527.064563352	0.17	0	1
527.164581941	0.17	0	1
527.26460053	0.17	0	1
527.364619119	0.17	0	1
527.464637708	0.16	0	1
527.564656297	0.16	0	1
527.664674885	0.16	0	1
527.764693474	0.16	0	1
527.864712063	0.16	0	1
527.964730652	0.16	0	1
528.064749241	0.16	0	1
528.16476783	0.16	0	1
528.264786419	0.16	0	1
528.364805007	0.16	0	1
528.464823596	0.16	0	1
528.564842185	0.16	0	1
528.664860774	0.16	0	1
528.764879363	0.16	0	1
528.864897952	0.15	0	1
528.96491654	0.15	0	1
529.064935129	0.15	0	1
529.164953718	0.14	0	1
529.264972307	0.14	0	1
529.364990896	0.14	0	1
529.465009485	0.13	0	1
529.565028073	0.13	0	1
529.665046662	0.12	0	1
529.765065251	0.12	0	1
529.86508384	0.12	0	1
529.965102429	0.12	0	1
530.065121018	0.12	0	1
530.165139606	0.12	0	1
530.265158195	0.12	0	1
530.365176784	0.12	0	1
530.465195373	0.12	0	1
530.565213962	0.12	0	1
530.665232551	0.12	0	1
530.765251139	0.12	0	1
530.865269728	0.12	0	1
530.965288317	0.12	0	1
531.065306906	0.12	0	1
531.165325495	0.12	0	1
531.265344084	0.12	0	1
531.365362672	0.12	0	1
531.465381261	0.12	0	1
531.56539985	0.12	0	1
531.665418439	0.12	0	1
531.765437028	0.12	0	1
531.865455617	0.12	0	1
531.965474206	0.12	0	1
532.065492794	0.12	0	1
532.165511383	0.12	0	1
532.265529972	0.12	0	1
532.365548561	0.12	0	1
532.46556715	0.12	0	1
532.565585739	0.12	0	1
532.665604327	0.12	0	1
532.765622916	0.12	0	1
532.865641505	0.12	0	1
532.965660094	0.12	0	1
533.065678683	0.12	0	1
533.165697272	0.12	0	1
533.26571586	0.12	0	1
533.365734449	0.12	0	1
533.465753038	0.12	0	1
533.565771627	0.12	0	1
533.665790216	0.12	0	1
533.765808805	0.12	0	1
533.865827393	0.12	0	1
533.965845982	0.12	0	1
534.065864571	0.12	0	1
534.16588316	0.12	0	1
534.265901749	0.12	0	1
534.365920338	0.12	0	1
534.465938926	0.12	0	1
534.565957515	0.12	0	1
534.665976104	0.12	0	1
534.765994693	0.12	0	1
534.866013282	0.12	0	1
534.966031871	0.12	0	1
535.06605046	0.12	0	1
535.166069048	0.12	0	1
535.266087637	0.12	0	1
535.366106226	0.12	0	1
535.466124815	0.12	0	1
535.566143404	0.12	0	1
535.666161993	0.11	0	1
535.766180581	0.11	0	1
535.86619917	0.11	0	1
535.966217759	0.11	0	1
536.066236348	0.11	0	1
536.166254937	0.11	0	1
536.266273526	0.11	0	1
536.366292114	0.11	0	1
536.466310703	0.11	0	1
536.566329292	0.11	0	1
536.666347881	0.11	0	1
536.76636647	0.11	0	1
536.866385059	0.11	0	1
536.966403647	0.11	0	1
537.066422236	0.11	0	1
537.166440825	0.11	0	1
537.266459414	0.11	0	1
537.366478003	0.11	0	1
537.466496592	0.11	0	1
537.56651518	0.11	0	1
537.666533769	0.11	0	1
537.766552358	0.11	0	1
537.866570947	0.11	0	1
537.966589536	0.11	0	1
538.066608125	0.11	0	1
538.166626714	0.11	0	1
538.266645302	0.11	0	1
538.366663891	0.11	0	1
538.46668248	0.11	0	1
538.566701069	0.11	0	1
538.666719658	0.11	0	1
538.766738247	0.11	0	1
538.866756835	0.11	0	1
538.966775424	0.11	0	1
539.066794013	0.11	0	1
539.166812602	0.11	0	1
539.266831191	0.11	0	1
539.36684978	0.11	0	1
539.466868368	0.11	0	1
539.566886957	0.11	0	1
539.666905546	0.11	0	1
539.766924135	0.11	0	1
539.866942724	0.11	0	1
539.966961313	0.11	0	1
540.066979901	0.11	0	1
540.16699849	0.11	0	1
540.267017079	0.11	0	1
540.367035668	0.11	0	1
540.467054257	0.11	0	1
540.567072846	0.11	0	1
540.667091434	0.11	0	1
540.767110023	0.11	0	1
540.867128612	0.11	0	1
540.967147201	0.11	0	1
541.06716579	0.11	0	1
541.167184379	0.11	0	1
541.267202968	0.11	0	1
541.367221556	0.11	0	1
541.467240145	0.11	0	1
541.567258734	0.11	0	1
541.667277323	0.11	0	1
541.767295912	0.11	0	1
541.867314501	0.11	0	1
541.967333089	0.11	0	1
542.067351678	0.11	0	1
542.167370267	0.11	0	1
542.267388856	0.11	0	1
542.367407445	0.11	0	1
542.467426034	0.11	0	1
542.567444622	0.11	0	1
542.667463211	0.11	0	1
542.7674818	0.11	0	1
542.867500389	0.11	0	1
542.967518978	0.11	0	1
543.067537567	0.11	0	1
543.167556155	0.11	0	1
543.267574744	0.11	0	1
543.367593333	0.11	0	1
543.467611922	0.11	0	1
543.567630511	0.11	0	1
543.6676491	0.11	0	1
543.767667688	0.11	0	1
543.867686277	0.11	0	1
543.967704866	0.11	0	1
544.067723455	0.11	0	1
544.167742044	0.1	0	1
544.267760633	0.1	0	1
544.367779222	0.1	0	1
544.46779781	0.1	0	1
544.567816399	0.1	0	1
544.667834988	0.1	0	1
544.767853577	0.09	0	1
544.867872166	0.09	0	1
544.967890755	0.09	0	1
545.067909343	0.09	0	1
545.167927932	0.09	0	1
545.267946521	0.09	0	1
545.36796511	0.09	0	1
545.467983699	0.09	0	1
545.568002288	0.09	0	1
545.668020876	0.09	0	1
545.768039465	0.09	0	1
545.868058054	0.09	0	1
545.968076643	0.09	0	1
546.068095232	0.09	0	1
546.168113821	0.09	0	1
546.268132409	0.09	0	1
546.368150998	0.09	0	1
546.468169587	0.09	0	1
546.568188176	0.09	0	1
546.668206765	0.09	0	1
546.768225354	0.09	0	1
546.868243942	0.09	0	1
546.968262531	0.09	0	1
547.06828112	0.09	0	1
547.168299709	0.08	0	1
547.268318298	0.08	0	1
547.368336887	0.08	0	1
547.468355475	0.08	0	1
547.568374064	0.08	0	1
547.668392653	0.08	0	1
547.768411242	0.08	0	1
547.868429831	0.08	0	1
547.96844842	0.08	0	1
548.068467009	0.08	0	1
548.168485597	0.08	0	1
548.268504186	0.07	0	1
548.368522775	0.07	0	1
548.468541364	0.07	0	1
548.568559953	0.07	0	1
548.668578542	0.07	0	1
548.76859713	0.07	0	1
548.868615719	0.07	0	1
548.968634308	0.07	0	1
549.068652897	0.07	0	1
549.168671486	0.07	0	1
549.268690075	0.07	0	1
549.368708663	0.07	0	1
549.468727252	0.07	0	1
549.568745841	0.07	0	1
549.66876443	0.07	0	1
549.768783019	0.07	0	1
549.868801608	0.06	0	1
549.968820196	0.06	0	1
550.068838785	0.06	0	1
550.168857374	0.06	0	1
550.268875963	0.06	0	1
550.368894552	0.06	0	1
550.468913141	0.06	0	1
550.568931729	0.06	0	1
550.668950318	0.06	0	1
550.768968907	0.06	0	1
550.868987496	0.06	0	1
550.969006085	0.06	0	1
551.069024674	0.06	0	1
551.169043263	0.06	0	1
551.269061851	0.06	0	1
551.36908044	0.06	0	1
551.469099029	0.06	0	1
551.569117618	0.06	0	1
551.669136207	0.06	0	1
551.769154796	0.06	0	1
551.869173384	0.06	0	1
551.969191973	0.06	0	1
552.069210562	0.06	0	1
552.169229151	0.06	0	1
552.26924774	0.06	0	1
552.369266329	0.06	0	1
552.469284917	0.06	0	1
552.569303506	0.06	0	1
552.669322095	0.06	0	1
552.769340684	0.06	0	1
552.869359273	0.06	0	1
552.969377862	0.06	0	1
553.06939645	0.06	0	1
553.169415039	0.06	0	1
553.269433628	0.06	0	1
553.369452217	0.06	0	1
553.469470806	0.06	0	1
553.569489395	0.06	0	1
553.669507983	0.06	0	1
553.769526572	0.06	0	1
553.869545161	0.06	0	1
553.96956375	0.06	0	1
554.069582339	0.06	0	1
554.169600928	0.06	0	1
554.269619517	0.06	0	1
554.369638105	0.06	0	1
554.469656694	0.06	0	1
554.569675283	0.06	0	1
554.669693872	0.06	0	1
554.769712461	0.06	0	1
554.86973105	0.06	0	1
554.969749638	0.06	0	1
555.069768227	0.06	0	1
555.169786816	0.06	0	1
555.269805405	0.06	0	1
555.369823994	0.06	0	1
555.469842583	0.06	0	1
555.569861171	0.06	0	1
555.66987976	0.06	0	1
555.769898349	0.06	0	1
555.869916938	0.06	0	1
555.969935527	0.06	0	1
556.069954116	0.06	0	1
556.169972704	0.06	0	1
556.269991293	0.06	0	1
556.370009882	0.06	0	1
556.470028471	0.06	0	1
556.57004706	0.06	0	1
556.670065649	0.06	0	1
556.770084237	0.06	0	1
556.870102826	0.06	0	1
556.970121415	0.06	0	1
557.070140004	0.06	0	1
557.170158593	0.06	0	1
557.270177182	0.06	0	1
557.370195771	0.06	0	1
557.470214359	0.06	0	1
557.570232948	0.06	0	1
557.670251537	0.06	0	1
557.770270126	0.06	0	1
557.870288715	0.06	0	1
557.970307304	0.06	0	1
558.070325892	0.06	0	1
558.170344481	0.06	0	1
558.27036307	0.06	0	1
558.370381659	0.06	0	1
558.470400248	0.06	0	1
558.570418837	0.06	0	1
558.670437425	0.06	0	1
558.770456014	0.06	0	1
558.870474603	0.06	0	1
558.970493192	0.06	0	1
559.070511781	0.06	0	1
559.17053037	0.06	0	1
559.270548958	0.06	0	1
559.370567547	0.06	0	1
559.470586136	0.06	0	1
559.570604725	0.06	0	1
559.670623314	0.06	0	1
559.770641903	0.06	0	1
559.870660491	0.06	0	1
559.97067908	0.06	0	1
560.070697669	0.06	0	1
560.170716258	0.06	0	1
560.270734847	0.05	0	1
560.370753436	0.05	0	1
560.470772025	0.05	0	1
560.570790613	0.05	0	1
560.670809202	0.05	0	1
560.770827791	0.05	0	1
560.87084638	0.05	0	1
560.970864969	0.05	0	1
561.070883558	0.05	0	1
561.170902146	0.05	0	1
561.270920735	0.05	0	1
561.370939324	0.05	0	1
561.470957913	0.05	0	1
561.570976502	0.05	0	1
561.670995091	0.05	0	1
561.771013679	0.05	0	1
561.871032268	0.05	0	1
561.971050857	0.05	0	1
562.071069446	0.05	0	1
562.171088035	0.05	0	1
562.271106624	0.05	0	1
562.371125212	0.05	0	1
562.471143801	0.05	0	1
562.57116239	0.05	0	1
562.671180979	0.05	0	1
562.771199568	0.05	0	1
562.871218157	0.05	0	1
562.971236745	0.05	0	1
563.071255334	0.05	0	1
563.171273923	0.05	0	1
563.271292512	0.05	0	1
563.371311101	0.05	0	1
563.47132969	0.05	0	1
563.571348278	0.05	0	1
563.671366867	0.05	0	1
563.771385456	0.05	0	1
563.871404045	0.05	0	1
563.971422634	0.05	0	1
564.071441223	0.05	0	1
564.171459812	0.05	0	1
564.2714784	0.05	0	1
564.371496989	0.05	0	1
564.471515578	0.05	0	1
564.571534167	0.05	0	1
564.671552756	0.04	0	1
564.771571345	0.04	0	1
564.871589933	0.04	0	1
564.971608522	0.04	0	1
565.071627111	0.04	0	1
565.1716457	0.04	0	1
565.271664289	0.04	0	1
565.371682878	0.04	0	1
565.471701466	0.04	0	1
565.571720055	0.04	0	1
565.671738644	0.04	0	1
565.771757233	0.04	0	1
565.871775822	0.04	0	1
565.971794411	0.04	0	1
566.071812999	0.04	0	1
566.171831588	0.04	0	1
566.271850177	0.04	0	1
566.371868766	0.04	0	1
566.471887355	0.04	0	1
566.571905944	0.04	0	1
566.671924532	0.04	0	1
566.771943121	0.04	0	1
566.87196171	0.04	0	1
566.971980299	0.04	0	1
567.071998888	0.04	0	1
567.172017477	0.04	0	1
567.272036066	0.04	0	1
567.372054654	0.04	0	1
567.472073243	0.04	0	1
567.572091832	0.04	0	1
567.672110421	0.04	0	1
567.77212901	0.04	0	1
567.872147599	0.04	0	1
567.972166187	0.04	0	1
568.072184776	0.04	0	1
568.172203365	0.04	0	1
568.272221954	0.04	0	1
568.372240543	0.04	0	1
568.472259132	0.04	0	1
568.57227772	0.04	0	1
568.672296309	0.04	0	1
568.772314898	0.04	0	1
568.872333487	0.04	0	1
568.972352076	0.04	0	1
569.072370665	0.04	0	1
569.172389253	0.04	0	1
569.272407842	0.04	0	1
569.372426431	0.04	0	1
569.47244502	0.04	0	1
569.572463609	0.04	0	1
569.672482198	0.04	0	1
569.772500786	0.04	0	1
569.872519375	0.04	0	1
569.972537964	0.04	0	1
570.072556553	0.04	0	1
570.172575142	0.04	0	1
570.272593731	0.04	0	1
570.37261232	0.04	0	1
570.472630908	0.04	0	1
570.572649497	0.04	0	1
570.672668086	0.04	0	1
570.772686675	0.04	0	1
570.872705264	0.04	0	1
570.972723853	0.04	0	1
571.072742441	0.04	0	1
571.17276103	0.04	0	1
571.272779619	0.04	0	1
571.372798208	0.04	0	1
571.472816797	0.04	0	1
571.572835386	0.04	0	1
571.672853974	0.04	0	1
571.772872563	0.04	0	1
571.872891152	0.04	0	1
571.972909741	0.04	0	1
572.07292833	0.04	0	1
572.172946919	0.04	0	1
572.272965507	0.04	0	1
572.372984096	0.04	0	1
572.473002685	0.04	0	1
572.573021274	0.04	0	1
572.673039863	0.04	0	1
572.773058452	0.04	0	1
572.87307704	0.04	0	1
572.973095629	0.04	0	1
573.073114218	0.04	0	1
573.173132807	0.04	0	1
573.273151396	0.04	0	1
573.373169985	0.04	0	1
573.473188574	0.04	0	1
573.573207162	0.04	0	1
573.673225751	0.04	0	1
573.77324434	0.04	0	1
573.873262929	0.04	0	1
573.973281518	0.04	0	1
574.073300107	0.04	0	1
574.173318695	0.04	0	1
574.273337284	0.04	0	1
574.373355873	0.04	0	1
574.473374462	0.04	0	1
574.573393051	0.04	0	1
574.67341164	0.04	0	1
574.773430228	0.04	0	1
574.873448817	0.04	0	1
574.973467406	0.04	0	1
575.073485995	0.04	0	1
575.173504584	0.04	0	1
575.273523173	0.04	0	1
575.373541761	0.04	0	1
575.47356035	0.04	0	1
575.573578939	0.04	0	1
575.673597528	0.04	0	1
575.773616117	0.04	0	1
575.873634706	0.04	0	1
575.973653294	0.04	0	1
576.073671883	0.04	0	1
576.173690472	0.04	0	1
576.273709061	0.04	0	1
576.37372765	0.04	0	1
576.473746239	0.04	0	1
576.573764828	0.04	0	1
576.673783416	0.04	0	1
576.773802005	0.04	0	1
576.873820594	0.04	0	1
576.973839183	0.04	0	1
577.073857772	0.04	0	1
577.173876361	0.04	0	1
577.273894949	0.04	0	1
577.373913538	0.04	0	1
577.473932127	0.04	0	1
577.573950716	0.04	0	1
577.673969305	0.04	0	1
577.773987894	0.04	0	1
577.874006482	0.04	0	1
577.974025071	0.04	0	1
578.07404366	0.04	0	1
578.174062249	0.04	0	1
578.274080838	0.04	0	1
578.374099427	0.04	0	1
578.474118015	0.04	0	1
578.574136604	0.04	0	1
578.674155193	0.04	0	1
578.774173782	0.04	0	1
578.874192371	0.04	0	1
578.97421096	0.04	0	1
579.074229548	0.04	0	1
579.174248137	0.04	0	1
579.274266726	0.04	0	1
579.374285315	0.04	0	1
579.474303904	0.04	0	1
579.574322493	0.04	0	1
579.674341081	0.04	0	1
579.77435967	0.04	0	1
579.874378259	0.04	0	1
579.974396848	0.04	0	1
580.074415437	0.04	0	1
580.174434026	0.04	0	1
580.274452615	0.04	0	1
580.374471203	0.04	0	1
580.474489792	0.04	0	1
580.574508381	0.04	0	1
580.67452697	0.04	0	1
580.774545559	0.04	0	1
580.874564148	0.04	0	1
580.974582736	0.04	0	1
581.074601325	0.04	0	1
581.174619914	0.04	0	1
581.274638503	0.04	0	1
581.374657092	0.04	0	1
581.474675681	0.04	0	1
581.574694269	0.04	0	1
581.674712858	0.04	0	1
581.774731447	0.04	0	1
581.874750036	0.04	0	1
581.974768625	0.04	0	1
582.074787214	0.04	0	1
582.174805802	0.04	0	1
582.274824391	0.04	0	1
582.37484298	0.04	0	1
582.474861569	0.04	0	1
582.574880158	0.04	0	1
