usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1348962525,09/29/2012 23:48:45,2,docr,946.74,2,4.04,2,34.425,2,0.32,2,86.84,2,1481.765,2,27.3322,2,35.92883306,2,-122.93182886,2
1348962540,09/29/2012 23:49:00,2,docr,944.46,2,4.046,2,34.424,2,0.316,2,86.83,2,1481.75,2,27.3307,2,35.92882,2,-122.93183746,2
1348962555,09/29/2012 23:49:15,2,docr,942.78,2,4.055,2,34.423,2,0.312,2,86.83,2,1481.759,2,27.329,2,35.928801,2,-122.931849,2
1348962570,09/29/2012 23:49:30,2,docr,941.1,2,4.064,2,34.422,2,0.31,2,86.83,2,1481.767,2,27.3273,2,35.92875406,2,-122.93183066,2
1348962585,09/29/2012 23:49:45,2,docr,939.03,2,4.066,2,34.422,2,0.31,2,86.83,2,1481.74,2,27.3271,2,35.9287216,2,-122.9318246,2
1348962600,09/29/2012 23:50:00,2,docr,936.75,2,4.075,2,34.421,2,0.307,2,86.84,2,1481.738,2,27.3253,2,35.92866,2,-122.931827,2
1348962615,09/29/2012 23:50:15,2,docr,934.48,2,4.083,2,34.419,2,0.306,2,86.85,2,1481.731,2,27.3229,2,35.92860266,2,-122.93180366,2
1348962630,09/29/2012 23:50:30,2,docr,932.01,2,4.086,2,34.419,2,0.306,2,86.85,2,1481.702,2,27.3226,2,35.92856286,2,-122.93178506,2
1348962645,09/29/2012 23:50:45,2,docr,929.64,2,4.089,2,34.418,2,0.307,2,86.79,2,1481.674,2,27.3214,2,35.928498,2,-122.9317726,2
1348962660,09/29/2012 23:51:00,2,docr,927.27,2,4.106,2,34.417,2,0.305,2,86.85,2,1481.704,2,27.3189,2,35.92846473,2,-122.93174913,2
1348962675,09/29/2012 23:51:15,2,docr,924.9,2,4.117,2,34.417,2,0.3,2,86.84,2,1481.71,2,27.3177,2,35.92843966,2,-122.93172966,2
1348962690,09/29/2012 23:51:30,2,docr,922.62,2,4.123,2,34.416,2,0.297,2,86.84,2,1481.695,2,27.3163,2,35.9283754,2,-122.9317068,2
1348962705,09/29/2012 23:51:45,2,docr,920.45,2,4.138,2,34.413,2,0.294,2,86.85,2,1481.717,2,27.3123,2,35.9283468,2,-122.93170413,2
1348962720,09/29/2012 23:52:00,2,docr,918.08,2,4.145,2,34.412,2,0.29,2,86.85,2,1481.706,2,27.3108,2,35.928314,2,-122.931705,2
1348962735,09/29/2012 23:52:15,2,docr,915.21,2,4.152,2,34.412,2,0.287,2,86.84,2,1481.687,2,27.31,2,35.92821073,2,-122.93166826,2
1348962750,09/29/2012 23:52:30,2,docr,912.54,2,4.156,2,34.411,2,0.287,2,86.84,2,1481.657,2,27.3088,2,35.9281894,2,-122.93165213,2
1348962765,09/29/2012 23:52:45,2,docr,910.57,2,4.167,2,34.409,2,0.283,2,86.84,2,1481.668,2,27.306,2,35.928169,2,-122.931634,2
1348962780,09/29/2012 23:53:00,2,docr,908.79,2,4.175,2,34.409,2,0.282,2,86.84,2,1481.671,2,27.3052,2,35.92809093,2,-122.9316456,2
1348962795,09/29/2012 23:53:15,2,docr,906.71,2,4.179,2,34.408,2,0.28,2,86.84,2,1481.652,2,27.304,2,35.92806866,2,-122.93166873,2
1348962810,09/29/2012 23:53:30,2,docr,904.34,2,4.185,2,34.407,2,0.278,2,86.84,2,1481.636,2,27.3025,2,35.928044,2,-122.931704,2
1348962825,09/29/2012 23:53:45,2,docr,901.87,2,4.2,2,34.406,2,0.276,2,86.8,2,1481.655,2,27.3001,2,35.92802346,2,-122.93173606,2
1348962840,09/29/2012 23:54:00,2,docr,899.6,2,4.21,2,34.404,2,0.274,2,86.84,2,1481.656,2,27.2975,2,35.92801693,2,-122.93176026,2
1348962855,09/29/2012 23:54:15,2,docr,897.12,2,4.22,2,34.403,2,0.271,2,86.84,2,1481.655,2,27.2956,2,35.928004,2,-122.93179,2
1348962870,09/29/2012 23:54:30,2,docr,894.16,2,4.233,2,34.401,2,0.268,2,86.84,2,1481.657,2,27.2927,2,35.92796606,2,-122.9318344,2
1348962885,09/29/2012 23:54:45,2,docr,893.66,2,4.239,2,34.4,2,0.267,2,86.84,2,1481.672,2,27.2912,2,35.9279524,2,-122.9318562,2
1348962900,09/29/2012 23:55:00,2,docr,893.57,2,4.24,2,34.4,2,0.265,2,86.84,2,1481.675,2,27.2911,2,35.927949,2,-122.93186,2
1348962915,09/29/2012 23:55:15,2,docr,893.66,2,4.246,2,34.399,2,0.266,2,86.84,2,1481.7,2,27.2897,2,35.92792493,2,-122.93187073,2
1348962930,09/29/2012 23:55:30,2,docr,892.97,2,4.241,2,34.4,2,0.264,2,86.84,2,1481.669,2,27.291,2,35.92791073,2,-122.93187673,2
1348962945,09/29/2012 23:55:45,2,docr,892.87,2,4.246,2,34.4,2,0.265,2,86.85,2,1481.688,2,27.2905,2,35.927893,2,-122.931905,2
1348962960,09/29/2012 23:56:00,2,docr,892.78,2,4.255,2,34.399,2,0.263,2,86.82,2,1481.723,2,27.2888,2,35.92787993,2,-122.93190186,2
1348962975,09/29/2012 23:56:15,2,docr,891.79,2,4.243,2,34.399,2,0.264,2,86.84,2,1481.656,2,27.29,2,35.9278716,2,-122.93190313,2
1348962990,09/29/2012 23:56:30,2,docr,890.8,2,4.247,2,34.399,2,0.264,2,86.84,2,1481.656,2,27.2896,2,35.92785426,2,-122.93189533,2
1348963005,09/29/2012 23:56:45,2,docr,889.91,2,4.244,2,34.398,2,0.264,2,86.84,2,1481.628,2,27.2891,2,35.9278254,2,-122.93187266,2
1348963020,09/29/2012 23:57:00,2,docr,889.91,2,4.244,2,34.398,2,0.263,2,86.83,2,1481.628,2,27.2891,2,35.92780186,2,-122.93185366,2
1348963035,09/29/2012 23:57:15,2,docr,890.11,2,4.249,2,34.398,2,0.263,2,86.84,2,1481.652,2,27.2886,2,35.927782,2,-122.931831,2
1348963050,09/29/2012 23:57:30,2,docr,889.91,2,4.245,2,34.398,2,0.263,2,86.85,2,1481.632,2,27.289,2,35.9277738,2,-122.93182933,2
1348963065,09/29/2012 23:57:45,2,docr,890.3,2,4.25,2,34.398,2,0.263,2,86.84,2,1481.659,2,27.2885,2,35.927763,2,-122.931829,2
1348963080,09/29/2012 23:58:00,2,docr,889.71,2,4.245,2,34.398,2,0.263,2,86.84,2,1481.628,2,27.289,2,35.927724,2,-122.93180433,2
1348963095,09/29/2012 23:58:15,2,docr,888.53,2,4.245,2,34.397,2,0.263,2,86.84,2,1481.607,2,27.2882,2,35.92770746,2,-122.931801,2
1348963110,09/29/2012 23:58:30,2,docr,886.35,2,4.248,2,34.397,2,0.263,2,86.84,2,1481.583,2,27.2878,2,35.92769,2,-122.931809,2
1348963125,09/29/2012 23:58:45,2,docr,885.86,2,4.251,2,34.397,2,0.263,2,86.84,2,1481.588,2,27.2875,2,35.927656,2,-122.9318294,2
1348963140,09/29/2012 23:59:00,2,docr,885.46,2,4.252,2,34.397,2,0.264,2,86.83,2,1481.585,2,27.2874,2,35.92764246,2,-122.9318332,2
1348963155,09/29/2012 23:59:15,2,docr,885.76,2,4.251,2,34.397,2,0.263,2,86.84,2,1481.586,2,27.2875,2,35.927625,2,-122.931834,2
1348963170,09/29/2012 23:59:30,2,docr,885.86,2,4.253,2,34.397,2,0.263,2,86.85,2,1481.596,2,27.2873,2,35.927621,2,-122.9318426,2
1348963185,09/29/2012 23:59:45,2,docr,885.96,2,4.256,2,34.397,2,0.263,2,86.83,2,1481.61,2,27.287,2,35.92760273,2,-122.9318426,2
1348963200,09/30/2012 00:00:00,2,docr,885.96,2,4.255,2,34.397,2,0.263,2,86.85,2,1481.606,2,27.2871,2,35.927563,2,-122.931845,2
1348963215,09/30/2012 00:00:15,2,docr,884.27,2,4.258,2,34.396,2,0.262,2,86.84,2,1481.589,2,27.286,2,35.92755986,2,-122.93183006,2
1348963230,09/30/2012 00:00:30,2,docr,882.3,2,4.268,2,34.393,2,0.259,2,86.84,2,1481.593,2,27.2825,2,35.92755206,2,-122.93183393,2
1348963245,09/30/2012 00:00:45,2,docr,879.93,2,4.273,2,34.393,2,0.258,2,86.84,2,1481.574,2,27.282,2,35.927526,2,-122.931844,2
1348963260,09/30/2012 00:01:00,2,docr,877.45,2,4.275,2,34.392,2,0.257,2,86.84,2,1481.54,2,27.281,2,35.9274974,2,-122.9318374,2
1348963275,09/30/2012 00:01:15,2,docr,875.08,2,4.277,2,34.392,2,0.256,2,86.84,2,1481.509,2,27.2807,2,35.92748293,2,-122.9318402,2
1348963290,09/30/2012 00:01:30,2,docr,872.81,2,4.28,2,34.392,2,0.255,2,86.82,2,1481.483,2,27.2804,2,35.927462,2,-122.931859,2
1348963305,09/30/2012 00:01:45,2,docr,870.53,2,4.287,2,34.391,2,0.254,2,86.79,2,1481.473,2,27.2788,2,35.92744273,2,-122.93189833,2
1348963320,09/30/2012 00:02:00,2,docr,868.16,2,4.292,2,34.39,2,0.253,2,86.84,2,1481.453,2,27.2775,2,35.9274286,2,-122.9319188,2
1348963335,09/30/2012 00:02:15,2,docr,865.79,2,4.295,2,34.39,2,0.251,2,86.84,2,1481.425,2,27.2772,2,35.92740346,2,-122.93193093,2
1348963350,09/30/2012 00:02:30,2,docr,863.32,2,4.298,2,34.389,2,0.25,2,86.84,2,1481.395,2,27.276,2,35.92739646,2,-122.9319584,2
1348963365,09/30/2012 00:02:45,2,docr,860.75,2,4.303,2,34.388,2,0.249,2,86.84,2,1481.372,2,27.2747,2,35.92739373,2,-122.93197533,2
1348963380,09/30/2012 00:03:00,2,docr,858.18,2,4.31,2,34.387,2,0.248,2,86.84,2,1481.356,2,27.2731,2,35.92738066,2,-122.9319828,2
1348963395,09/30/2012 00:03:15,2,docr,855.41,2,4.324,2,34.385,2,0.245,2,86.84,2,1481.366,2,27.27,2,35.9273628,2,-122.9319882,2
1348963410,09/30/2012 00:03:30,2,docr,852.74,2,4.34,2,34.382,2,0.24,2,86.83,2,1481.383,2,27.2659,2,35.927352,2,-122.931996,2
1348963425,09/30/2012 00:03:45,2,docr,850.17,2,4.348,2,34.381,2,0.239,2,86.84,2,1481.372,2,27.2643,2,35.92733453,2,-122.9319854,2
1348963440,09/30/2012 00:04:00,2,docr,847.7,2,4.356,2,34.379,2,0.237,2,86.83,2,1481.361,2,27.2618,2,35.9273354,2,-122.93199726,2
1348963455,09/30/2012 00:04:15,2,docr,845.13,2,4.364,2,34.378,2,0.235,2,86.84,2,1481.35,2,27.2601,2,35.927338,2,-122.932016,2
1348963470,09/30/2012 00:04:30,2,docr,842.46,2,4.367,2,34.377,2,0.235,2,86.84,2,1481.317,2,27.259,2,35.92730133,2,-122.93201613,2
1348963485,09/30/2012 00:04:45,2,docr,839.89,2,4.37,2,34.377,2,0.234,2,86.85,2,1481.286,2,27.2587,2,35.92729613,2,-122.93201933,2
1348963500,09/30/2012 00:05:00,2,docr,837.32,2,4.379,2,34.375,2,0.232,2,86.83,2,1481.278,2,27.2561,2,35.927294,2,-122.932017,2
1348963515,09/30/2012 00:05:15,2,docr,835.34,2,4.389,2,34.373,2,0.231,2,86.85,2,1481.284,2,27.2534,2,35.92726413,2,-122.9320128,2
1348963530,09/30/2012 00:05:30,2,docr,833.56,2,4.397,2,34.372,2,0.23,2,86.85,2,1481.286,2,27.2518,2,35.9272494,2,-122.93201793,2
1348963545,09/30/2012 00:05:45,2,docr,831.48,2,4.409,2,34.37,2,0.227,2,86.84,2,1481.298,2,27.2489,2,35.927231,2,-122.932038,2
1348963560,09/30/2012 00:06:00,2,docr,829.11,2,4.415,2,34.369,2,0.226,2,86.85,2,1481.282,2,27.2474,2,35.9272158,2,-122.93203506,2
1348963575,09/30/2012 00:06:15,2,docr,826.74,2,4.426,2,34.367,2,0.225,2,86.85,2,1481.285,2,27.2446,2,35.9272034,2,-122.93203666,2
1348963590,09/30/2012 00:06:30,2,docr,824.27,2,4.433,2,34.365,2,0.225,2,86.84,2,1481.27,2,27.2423,2,35.927185,2,-122.932048,2
1348963605,09/30/2012 00:06:45,2,docr,821.8,2,4.434,2,34.365,2,0.224,2,86.83,2,1481.233,2,27.2421,2,35.92716013,2,-122.93206086,2
1348963620,09/30/2012 00:07:00,2,docr,819.32,2,4.437,2,34.364,2,0.224,2,86.83,2,1481.203,2,27.241,2,35.92714586,2,-122.9320666,2
1348963635,09/30/2012 00:07:15,2,docr,817.05,2,4.441,2,34.363,2,0.223,2,86.83,2,1481.18,2,27.2398,2,35.927148,2,-122.932087,2
1348963650,09/30/2012 00:07:30,2,docr,815.67,2,4.444,2,34.362,2,0.222,2,86.84,2,1481.168,2,27.2386,2,35.92712253,2,-122.93207686,2
1348963665,09/30/2012 00:07:45,2,docr,814.08,2,4.455,2,34.362,2,0.221,2,86.83,2,1481.187,2,27.2374,2,35.92709933,2,-122.9320718,2
1348963680,09/30/2012 00:08:00,2,docr,811.81,2,4.47,2,34.361,2,0.221,2,86.81,2,1481.21,2,27.235,2,35.92702806,2,-122.93207206,2
1348963695,09/30/2012 00:08:15,2,docr,808.94,2,4.485,2,34.358,2,0.22,2,86.83,2,1481.22,2,27.231,2,35.92696586,2,-122.93203493,2
1348963710,09/30/2012 00:08:30,2,docr,806.37,2,4.488,2,34.358,2,0.22,2,86.83,2,1481.189,2,27.2306,2,35.9269162,2,-122.9320062,2
1348963725,09/30/2012 00:08:45,2,docr,803.8,2,4.503,2,34.357,2,0.22,2,86.83,2,1481.207,2,27.2282,2,35.9268668,2,-122.9319772,2
1348963740,09/30/2012 00:09:00,2,docr,801.33,2,4.511,2,34.355,2,0.219,2,86.84,2,1481.196,2,27.2257,2,35.9268396,2,-122.93196946,2
1348963755,09/30/2012 00:09:15,2,docr,798.95,2,4.517,2,34.354,2,0.218,2,86.83,2,1481.18,2,27.2243,2,35.926811,2,-122.931967,2
1348963770,09/30/2012 00:09:30,2,docr,796.68,2,4.531,2,34.352,2,0.218,2,86.83,2,1481.197,2,27.2212,2,35.9266742,2,-122.9319104,2
1348963785,09/30/2012 00:09:45,2,docr,795,2,4.542,2,34.35,2,0.218,2,86.83,2,1481.212,2,27.2184,2,35.9266466,2,-122.93189273,2
1348963800,09/30/2012 00:10:00,2,docr,793.02,2,4.545,2,34.349,2,0.217,2,86.84,2,1481.19,2,27.2172,2,35.926621,2,-122.931873,2
1348963815,09/30/2012 00:10:15,2,docr,790.45,2,4.551,2,34.349,2,0.217,2,86.83,2,1481.172,2,27.2166,2,35.9265422,2,-122.931712,2
1348963830,09/30/2012 00:10:30,2,docr,787.88,2,4.576,2,34.35,2,0.218,2,86.83,2,1481.233,2,27.2146,2,35.9265336,2,-122.93167513,2
1348963845,09/30/2012 00:10:45,2,docr,785.31,2,4.623,2,34.356,2,0.218,2,86.8,2,1481.391,2,27.2142,2,35.926526,2,-122.931634,2
1348963860,09/30/2012 00:11:00,2,docr,782.64,2,4.67,2,34.356,2,0.218,2,86.81,2,1481.54,2,27.2091,2,35.9264864,2,-122.9316016,2
1348963875,09/30/2012 00:11:15,2,docr,780.07,2,4.636,2,34.347,2,0.218,2,86.82,2,1481.346,2,27.2056,2,35.92647253,2,-122.9315738,2
1348963890,09/30/2012 00:11:30,2,docr,777.4,2,4.624,2,34.345,2,0.217,2,86.83,2,1481.249,2,27.2053,2,35.926452,2,-122.931515,2
1348963905,09/30/2012 00:11:45,2,docr,774.73,2,4.656,2,34.342,2,0.217,2,86.82,2,1481.332,2,27.1994,2,35.92642013,2,-122.93147126,2
1348963920,09/30/2012 00:12:00,2,docr,771.96,2,4.656,2,34.34,2,0.214,2,86.82,2,1481.283,2,27.1978,2,35.9264056,2,-122.9314454,2
1348963935,09/30/2012 00:12:15,2,docr,769.09,2,4.661,2,34.338,2,0.214,2,86.8,2,1481.254,2,27.1956,2,35.926388,2,-122.93139,2
1348963950,09/30/2012 00:12:30,2,docr,766.02,2,4.662,2,34.338,2,0.213,2,86.83,2,1481.206,2,27.1955,2,35.92638126,2,-122.93135713,2
1348963965,09/30/2012 00:12:45,2,docr,763.15,2,4.691,2,34.342,2,0.214,2,86.81,2,1481.283,2,27.1955,2,35.9263746,2,-122.9313322,2
1348963980,09/30/2012 00:13:00,2,docr,761.37,2,4.698,2,34.34,2,0.214,2,86.82,2,1481.279,2,27.1931,2,35.92635513,2,-122.93128246,2
1348963995,09/30/2012 00:13:15,2,docr,759.89,2,4.696,2,34.34,2,0.213,2,86.82,2,1481.246,2,27.1933,2,35.9263566,2,-122.93125893,2
1348964010,09/30/2012 00:13:30,2,docr,757.81,2,4.63,2,34.319,2,0.213,2,86.83,2,1480.913,2,27.1838,2,35.926359,2,-122.93124406,2
1348964025,09/30/2012 00:13:45,2,docr,755.54,2,4.575,2,34.314,2,0.209,2,86.83,2,1480.642,2,27.1858,2,35.926359,2,-122.931238,2
1348964040,09/30/2012 00:14:00,2,docr,753.36,2,4.591,2,34.316,2,0.21,2,86.84,2,1480.674,2,27.1856,2,35.92638906,2,-122.93122673,2
1348964055,09/30/2012 00:14:15,2,docr,751.09,2,4.592,2,34.315,2,0.209,2,86.83,2,1480.639,2,27.1847,2,35.92641253,2,-122.93122246,2
1348964070,09/30/2012 00:14:30,2,docr,748.52,2,4.61,2,34.319,2,0.21,2,86.81,2,1480.676,2,27.1859,2,35.926428,2,-122.9312254,2
1348964085,09/30/2012 00:14:45,2,docr,745.94,2,4.677,2,34.326,2,0.212,2,86.82,2,1480.917,2,27.1841,2,35.9264428,2,-122.9312268,2
1348964100,09/30/2012 00:15:00,2,docr,743.37,2,4.712,2,34.33,2,0.212,2,86.81,2,1481.023,2,27.1834,2,35.926454,2,-122.931225,2
1348964115,09/30/2012 00:15:15,2,docr,740.7,2,4.733,2,34.332,2,0.212,2,86.79,2,1481.068,2,27.1827,2,35.926466,2,-122.9312174,2
1348964130,09/30/2012 00:15:30,2,docr,737.83,2,4.793,2,34.343,2,0.214,2,86.81,2,1481.28,2,27.1847,2,35.92647793,2,-122.93121126,2
1348964145,09/30/2012 00:15:45,2,docr,734.97,2,4.857,2,34.346,2,0.215,2,86.8,2,1481.498,2,27.1799,2,35.926487,2,-122.931207,2
1348964160,09/30/2012 00:16:00,2,docr,732.2,2,4.892,2,34.349,2,0.215,2,86.8,2,1481.599,2,27.1784,2,35.9264926,2,-122.93120886,2
1348964175,09/30/2012 00:16:15,2,docr,729.13,2,4.935,2,34.348,2,0.215,2,86.78,2,1481.722,2,27.1727,2,35.92650246,2,-122.9312106,2
1348964190,09/30/2012 00:16:30,2,docr,726.36,2,4.982,2,34.35,2,0.215,2,86.77,2,1481.87,2,27.1689,2,35.926517,2,-122.931214,2
1348964205,09/30/2012 00:16:45,2,docr,724.97,2,4.993,2,34.349,2,0.215,2,86.78,2,1481.891,2,27.1669,2,35.926501,2,-122.93120546,2
1348964220,09/30/2012 00:17:00,2,docr,724.38,2,4.992,2,34.348,2,0.215,2,86.78,2,1481.875,2,27.1662,2,35.926494,2,-122.93120533,2
1348964235,09/30/2012 00:17:15,2,docr,723.99,2,4.991,2,34.347,2,0.215,2,86.78,2,1481.864,2,27.1655,2,35.926488,2,-122.931212,2
1348964250,09/30/2012 00:17:30,2,docr,723.39,2,4.979,2,34.344,2,0.215,2,86.78,2,1481.801,2,27.1645,2,35.9264736,2,-122.9311992,2
1348964265,09/30/2012 00:17:45,2,docr,722.9,2,4.977,2,34.344,2,0.215,2,86.79,2,1481.784,2,27.1647,2,35.92645426,2,-122.93119093,2
1348964280,09/30/2012 00:18:00,2,docr,722.11,2,4.963,2,34.34,2,0.216,2,86.79,2,1481.709,2,27.1631,2,35.926409,2,-122.93117,2
1348964295,09/30/2012 00:18:15,2,docr,721.91,2,4.961,2,34.341,2,0.215,2,86.8,2,1481.699,2,27.1641,2,35.92640093,2,-122.93118906,2
1348964310,09/30/2012 00:18:30,2,docr,721.61,2,4.966,2,34.341,2,0.215,2,86.79,2,1481.714,2,27.1635,2,35.926398,2,-122.931196,2
1348964325,09/30/2012 00:18:45,2,docr,721.12,2,4.976,2,34.34,2,0.214,2,86.79,2,1481.745,2,27.1616,2,35.926398,2,-122.931196,2
1348964340,09/30/2012 00:19:00,2,docr,720.62,2,4.95,2,34.335,2,0.215,2,86.79,2,1481.625,2,27.1606,2,35.926398,2,-122.931196,2
1348964355,09/30/2012 00:19:15,2,docr,720.42,2,4.955,2,34.338,2,0.215,2,86.79,2,1481.646,2,27.1624,2,35.926398,2,-122.931196,2
1348964370,09/30/2012 00:19:30,2,docr,720.23,2,4.963,2,34.344,2,0.215,2,86.8,2,1481.683,2,27.1662,2,35.926398,2,-122.931196,2
1348964385,09/30/2012 00:19:45,2,docr,719.63,2,4.955,2,34.336,2,0.215,2,86.79,2,1481.63,2,27.1608,2,35.926398,2,-122.931196,2
1348964400,09/30/2012 00:20:00,2,docr,718.35,2,4.929,2,34.331,2,0.215,2,86.77,2,1481.496,2,27.1598,2,35.926398,2,-122.931196,2
1348964415,09/30/2012 00:20:15,2,docr,718.05,2,4.957,2,34.341,2,0.215,2,86.78,2,1481.618,2,27.1645,2,35.926398,2,-122.931196,2
1348964430,09/30/2012 00:20:30,2,docr,718.25,2,4.962,2,34.343,2,0.215,2,86.8,2,1481.644,2,27.1655,2,35.926398,2,-122.931196,2
1348964445,09/30/2012 00:20:45,2,docr,717.95,2,4.95,2,34.335,2,0.215,2,86.8,2,1481.58,2,27.1606,2,35.926398,2,-122.931196,2
1348964460,09/30/2012 00:21:00,2,docr,717.95,2,4.921,2,34.327,2,0.216,2,86.8,2,1481.451,2,27.1575,2,35.926398,2,-122.931196,2
1348964475,09/30/2012 00:21:15,2,docr,717.65,2,4.915,2,34.328,2,0.216,2,86.8,2,1481.423,2,27.159,2,35.9262326,2,-122.93115286,2
1348964490,09/30/2012 00:21:30,2,docr,717.46,2,4.927,2,34.329,2,0.217,2,86.79,2,1481.47,2,27.1584,2,35.926047,2,-122.931107,2
1348964505,09/30/2012 00:21:45,2,docr,717.06,2,4.942,2,34.329,2,0.217,2,86.79,2,1481.525,2,27.1567,2,35.926033,2,-122.9310896,2
1348964520,09/30/2012 00:22:00,2,docr,716.76,2,4.949,2,34.33,2,0.217,2,86.79,2,1481.55,2,27.1567,2,35.92603073,2,-122.93109193,2
1348964535,09/30/2012 00:22:15,2,docr,716.37,2,4.955,2,34.33,2,0.217,2,86.79,2,1481.568,2,27.156,2,35.926024,2,-122.931089,2
1348964550,09/30/2012 00:22:30,2,docr,715.77,2,4.968,2,34.332,2,0.216,2,86.79,2,1481.613,2,27.1561,2,35.9260214,2,-122.9310942,2
1348964565,09/30/2012 00:22:45,2,docr,714.88,2,4.985,2,34.334,2,0.217,2,86.79,2,1481.67,2,27.1558,2,35.926021,2,-122.931095,2
1348964580,09/30/2012 00:23:00,2,docr,714.29,2,5.004,2,34.336,2,0.217,2,86.78,2,1481.741,2,27.1552,2,35.926021,2,-122.931095,2
1348964595,09/30/2012 00:23:15,2,docr,713.5,2,5.017,2,34.337,2,0.216,2,86.79,2,1481.782,2,27.1545,2,35.92606446,2,-122.93105473,2
1348964610,09/30/2012 00:23:30,2,docr,713.6,2,5.02,2,34.336,2,0.216,2,86.75,0,1481.794,2,27.1534,2,35.9260696,2,-122.9310442,2
1348964625,09/30/2012 00:23:45,2,docr,713.7,2,5.016,2,34.337,2,0.217,2,86.77,2,1481.781,2,27.1546,2,35.926047,2,-122.93103,2
1348964640,09/30/2012 00:24:00,2,docr,713.1,2,5.021,2,34.337,2,0.216,2,86.79,2,1481.791,2,27.154,2,35.92605693,2,-122.93103626,2
1348964655,09/30/2012 00:24:15,2,docr,712.41,2,5.029,2,34.337,2,0.217,2,86.78,2,1481.812,2,27.1531,2,35.9260576,2,-122.9310404,2
1348964670,09/30/2012 00:24:30,2,docr,712.51,2,5.021,2,34.337,2,0.216,2,86.77,2,1481.782,2,27.154,2,35.92604986,2,-122.93105746,2
1348964685,09/30/2012 00:24:45,2,docr,712.51,2,5.022,2,34.337,2,0.216,2,86.78,2,1481.786,2,27.1539,2,35.9260604,2,-122.93108533,2
1348964700,09/30/2012 00:25:00,2,docr,712.41,2,5.022,2,34.337,2,0.216,2,86.79,2,1481.784,2,27.1539,2,35.92606866,2,-122.93110373,2
1348964715,09/30/2012 00:25:15,2,docr,712.31,2,5.024,2,34.337,2,0.216,2,86.78,2,1481.79,2,27.1537,2,35.92606086,2,-122.9311254,2
1348964730,09/30/2012 00:25:30,2,docr,712.02,2,5.023,2,34.337,2,0.216,2,86.76,2,1481.781,2,27.1538,2,35.9260596,2,-122.93114,2
1348964745,09/30/2012 00:25:45,2,docr,711.62,2,5.026,2,34.337,2,0.217,2,86.76,2,1481.787,2,27.1535,2,35.926057,2,-122.9311492,2
1348964760,09/30/2012 00:26:00,2,docr,711.42,2,5.03,2,34.336,2,0.216,2,86.79,2,1481.799,2,27.1522,2,35.9260142,2,-122.9311508,2
1348964775,09/30/2012 00:26:15,2,docr,710.53,2,4.987,2,34.332,2,0.216,2,86.77,2,1481.603,2,27.1539,2,35.92599033,2,-122.93114526,2
1348964790,09/30/2012 00:26:30,2,docr,709.25,2,5.007,2,34.336,2,0.216,2,86.79,2,1481.669,2,27.1548,2,35.925969,2,-122.931137,2
1348964805,09/30/2012 00:26:45,2,docr,708.26,2,5.025,2,34.334,2,0.218,2,86.78,2,1481.723,2,27.1512,2,35.925953,2,-122.931125,2
1348964820,09/30/2012 00:27:00,2,docr,705.98,2,5.038,2,34.333,2,0.217,2,86.79,2,1481.737,2,27.1489,2,35.92590066,2,-122.93111033,2
1348964835,09/30/2012 00:27:15,2,docr,703.41,2,5.063,2,34.337,2,0.218,2,86.79,2,1481.801,2,27.1491,2,35.925834,2,-122.931085,2
1348964850,09/30/2012 00:27:30,2,docr,701.03,2,5.094,2,34.337,2,0.217,2,86.78,2,1481.887,2,27.1456,2,35.92582,2,-122.93109433,2
1348964865,09/30/2012 00:27:45,2,docr,698.36,2,5.091,2,34.331,2,0.217,2,86.78,2,1481.823,2,27.1411,2,35.92576753,2,-122.93108113,2
1348964880,09/30/2012 00:28:00,2,docr,695.49,2,5.103,2,34.329,2,0.217,2,86.75,2,1481.821,2,27.1381,2,35.925688,2,-122.931061,2
1348964895,09/30/2012 00:28:15,2,docr,692.92,2,5.119,2,34.327,2,0.218,2,86.78,2,1481.841,2,27.1347,2,35.92561966,2,-122.931048,2
